REF,Company,Location,Review_Date,Bean_Origin,Bar_Name,CocoaPer,Enc_ingr,Characteristics,Rating,ingri
1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84,6,"floral, hints of fruit",3.5,"3- B,S,C"
1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72,6,"bready, sour milk, fatty",2.75,"3- B,S,C"
1315,A. Morin,France,2014,Venezuela,"Sur del Lago, Criollo",70,13,"nutty, mild choco, roasty",3.5,"4- B,S,C,L"
1395,Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",70,2,"intense, tannic, choco, earthy",3.5,"2- B,S"
1367,Somerville,U.S.A.,2014,Nicaragua,Nicaragua,70,2,"earthy, dried fruit, complex",3.25,"2- B,S"
1307,Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70,6,"creamy, smokey, rich cocoa",3.75,"3- B,S,C"
1259,Soma,Canada,2014,Peru,Maranon Canyon,70,6,"creamy, sour orange",3.75,"3- B,S,C"
1307,Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80,6,"robust, nutty, brownie",3.5,"3- B,S,C"
1227,Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70,6,"basic chocolate, accessible",3.5,"3- B,S,C"
1339,Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70,6,"tart, mild sour",3.25,"3- B,S,C"
1307,Soma,Canada,2014,Nicaragua,La Dalia,70,6,"spicy, woodsy",3.25,"3- B,S,C"
1335,Solstice,U.S.A.,2014,Uganda,Bundibugyo,70,6,"molasses, licorice, muted",3,"3- B,S,C"
1315,A. Morin,France,2014,Cuba,Cuba,70,13,"sliglty dry, papaya",3.5,"4- B,S,C,L"
1343,Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73,6,"intense, rich, burnt, licorice",3.75,"3- B,S,C"
1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73,6,"intense fruity, mild sour",3.75,"3- B,S,C"
1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67,6,"tart, sweet edge",3.75,"3- B,S,C"
1335,Shark Mountain,U.S.A.,2014,Belize,"Belize, 2013",72,2,"fruity, blueberry",3.25,"2- B,S"
1335,Shark Mountain,U.S.A.,2014,Ecuador,Ecuador,75,2,"coffee, nutty",3,"2- B,S"
1295,Bar Au Chocolat,U.S.A.,2014,Peru,Maranon Canyon,70,2,"creamy, rounded, orange",4,"2- B,S"
1315,A. Morin,France,2014,Venezuela,"Carenero, Criollo",70,13,"harsh, leather, earthy",2.75,"4- B,S,C,L"
1209,Rogue,U.S.A.,2014,Venezuela,Porcelana,80,2,"red fruit, intense, earthy",3.75,"2- B,S"
1223,Pump Street Bakery,U.K.,2014,Madagascar,"Akessons Estate, Sambirano, Ambanja, b. 3212",72,6,"long, mellow, buttery",3.25,"3- B,S,C"
1223,Pump Street Bakery,U.K.,2014,Ecuador,Guantupi River,75,6,"perfume, roasted caramel",3,"3- B,S,C"
1227,Pump Street Bakery,U.K.,2014,Ecuador,Guantupi River,85,6,"floral, slightly burnt, intense",2.75,"3- B,S,C"
1223,Pump Street Bakery,U.K.,2014,Venezuela,"Patanemo, Carabobo, Tisano family, b. 3211",75,6,"nutty, fuel, intense",2.75,"3- B,S,C"
1387,Potomac,U.S.A.,2014,Venezuela,"Cuyagua, 2013",70,2,"mildy nutty, cocoa, spice",3.75,"2- B,S"
1319,Pitch Dark,U.S.A.,2014,Ecuador,"Camino Verde P., Balao, Guayas, ""Floral""",73,2,"intense, floral, leather",3.5,"2- B,S"
1319,Pitch Dark,U.S.A.,2014,Ecuador,"Camino Verde P., Balao, Guayas, ""Fruity""",73,2,"tobacco, woody, rum",3.25,"2- B,S"
1311,Pitch Dark,U.S.A.,2014,Madagascar,Akesson Estate,73,2,"intense, dried fruit, roasty",3.25,"2- B,S"
1315,Pitch Dark,U.S.A.,2014,Fiji,Namau Village,73,2,"intense smoke, medicinal",2.5,"2- B,S"
1271,Paul Young,U.K.,2014,Madagascar,"Madagascar, w/ shell",64,3,"coarse, sweet, tart, earthy",2.75,"2- B,S*"
1271,Paul Young,U.K.,2014,Madagascar,"Madagascar, w/ shell",73,3,"sticky, mild citrus, earthy",2.25,"2- B,S*"
1255,Parliament,U.S.A.,2014,Dominican Republic,"Oko Caribe, batch 4",70,2,"mild spice, grapes",3.5,"2- B,S"
1251,Parliament,U.S.A.,2014,Bolivia,Alto Beni,70,2,"gritty, woody, acidic",3,"2- B,S"
1363,Park 75,U.S.A.,2014,Blend,South America,65,8,"mild nutty, basic cocoa",3.5,"3- B,S,V"
1399,Palette de Bine,Canada,2014,Trinidad,Gran Couva,70,2,"mellow, fruity, brownie",3.75,"2- B,S"
1239,Palette de Bine,Canada,2014,Madagascar,Sambirano,78,2,"red fruit, intense, bright",3.75,"2- B,S"
1399,Palette de Bine,Canada,2014,Blend,Duo- Gran Couva & Camino Verde,75,2,"intense floral, slight woody",3.5,"2- B,S"
1303,Palette de Bine,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",75,2,"earthy, nutty, black pepper",2.75,"2- B,S"
1239,Palette de Bine,Canada,2014,Bolivia,"Alto Beni, Palos Blancos",72,2,"vinegar, sour",2.75,"2- B,S"
1415,Pacari,Ecuador,2014,Ecuador,Tangara,70,13,"creamy, spicy, cocoa",4,"4- B,S,C,L"
1415,Pacari,Ecuador,2014,Ecuador,Montubia,70,13,"creamy, green fruit, candied",3.75,"4- B,S,C,L"
1415,Pacari,Ecuador,2014,Ecuador,Cumbia,70,13,"savory, smokey",3.5,"4- B,S,C,L"
1415,Pacari,Ecuador,2014,Ecuador,Garaua,70,13,"floral, green, tannic",3.25,"4- B,S,C,L"
1442,Original Beans (Felchlin),Switzerland,2014,Blend,"Grand Cru Blend No.1, 5 yr. Anniversary Ed",80,2,"creamy, mild bitter, coffee",3.25,"2- B,S"
1438,Original Beans (Felchlin),Switzerland,2014,Papua New Guinea,Papua Kerafat,68,6,"fatty, dates, musty",2.75,"3- B,S,C"
1247,Omnom,Iceland,2014,Madagascar,Madagascar,66,6,"red berry, mild molasses",3.5,"3- B,S,C"
1247,Omnom,Iceland,2014,Papua New Guinea,Papua New Guinea,70,6,intensely smokey,3,"3- B,S,C"
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Nib Bar, WAG1",74,2,"smokey, intense, coffee",3.5,"2- B,S"
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Voodoo, batch 95",88,2,"intense, bitter, sour, smokey",3.25,"2- B,S"
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Revolution, WAG1",70,2,"smoke, sour fruit, hammy",3,"2- B,S"
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Devotion, batch 96, gogol naru",66,2,"smoke, sour fruit, hammy",2.75,"2- B,S"
1299,Noble Bean aka Jerjobo,U.S.A.,2014,Peru,Maranon Canyon,75,12,"roasty, mild orange",3.25,"4- B,S*,V,L"
1299,Noble Bean aka Jerjobo,U.S.A.,2014,Belize,Moho Valley,75,12,"coconut, mild metallic",3,"4- B,S*,V,L"
1295,Noble Bean aka Jerjobo,U.S.A.,2014,Ghana,Ghana,75,12,"nutty, high roast, spice",3,"4- B,S*,V,L"
1403,Nathan Miller,U.S.A.,2014,Ghana,Ghana,70,6,"brownie, toffee",3.5,"3- B,S,C"
1403,Nathan Miller,U.S.A.,2014,Madagascar,Madagascar,73.5,2,"intense, pungent, sour fruit",2.5,"2- B,S"
1403,Nathan Miller,U.S.A.,2014,Dominican Republic,Hispaniola,70,3,"grassy, dirt, mild spice",2.5,"2- B,S*"
1403,Nathan Miller,U.S.A.,2014,Peru,Peru,72,2,"metallic, medicinal, pungent",2.25,"2- B,S"
1379,Naive,Lithuania,2014,Nicaragua,Nicaragua,70,13,"sandy, intense, tropical fruit",3.25,"4- B,S,C,L"
1399,Naive,Lithuania,2014,Venezuela,"Barinas, lot 0077",70,13,"coarse, sweet",3,"4- B,S,C,L"
1399,Naive,Lithuania,2014,Venezuela,"Chuao, lot 0077",75,13,"coarse, sweet, minty",2.75,"4- B,S,C,L"
1267,Metiisto,Sweden,2014,Madagascar,"Akesson Estate, batch 10",72,6,"creamy, fatty, mild cherry",3.5,"3- B,S,C"
1267,Metiisto,Sweden,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70,6,"fatty, creamy, olive",3,"3- B,S,C"
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80,6,"dried fruit, rich cocoa",3.5,"3- B,S,C"
1347,Mesocacao,Honduras,2014,Honduras,Honduras,70,6,"intense, grassy, spicy, rich",3.5,"3- B,S,C"
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70,6,"acidic, pomegrant, brownie",3.25,"3- B,S,C"
1347,Mesocacao,Honduras,2014,Honduras,Honduras,80,6,"intense, ham, butterscotch",3.25,"3- B,S,C"
1291,Meadowlands,U.S.A.,2014,Dominican Republic,Dominican Republic,70,2,"high roast, nutty, deep choco",3.5,"2- B,S"
1291,Meadowlands,U.S.A.,2014,Nicaragua,"Nicaragua, w/ inbs",70,2,"fatty, sligthly bland, earthy",3,"2- B,S"
1287,Meadowlands,U.S.A.,2014,Belize,Belize,70,2,"spicy, metallic, molasses",3,"2- B,S"
1287,Meadowlands,U.S.A.,2014,Venezuela,Venezuela,70,2,"molasses, sweet, choco",2.75,"2- B,S"
1287,Meadowlands,U.S.A.,2014,Bolivia,Bolivia,70,2,"pungent, off",2.5,"2- B,S"
1430,Maverick,U.S.A.,2014,Peru,"Morropon, Norandiono Coop, Piura",63,6,"sweet, cherry, cream, raisin",3.5,"3- B,S,C"
1430,Maverick,U.S.A.,2014,Peru,Tumbes,82,2,"intense, burnt, bitter, spice",3.25,"2- B,S"
1367,Maverick,U.S.A.,2014,Dominican Republic,Elvesia,70,2,"roasty, coffee",3.25,"2- B,S"
1367,Maverick,U.S.A.,2014,Belize,Maya Mountain,70,2,"heavy roast, smoke",3.25,"2- B,S"
1359,Mast Brothers,U.S.A.,2014,Blend,"French Laundry 20th Anniversary, Peru, Belize",75,2,"tart, deep choco",3.75,"2- B,S"
1255,Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,70,2,"nutty, intense, roasty",3.75,"2- B,S"
1279,Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,85,2,"coarse, intense, nutty",3.5,"2- B,S"
1331,Manifesto Cacao,Colombia,2014,Colombia,Colombia,70,13,"muted, nutty",2.75,"4- B,S,C,L"
1219,Mana,U.S.A.,2014,Venezuela,Venezuela,74,6,"nutty, green",2.75,"3- B,S,C"
1219,Mana,U.S.A.,2014,Peru,Peru,74,6,"rubber, off medicinal",2.5,"3- B,S,C"
1395,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",75,15,"dairy, pudding",3.75,"4- B,S,C,V"
1383,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",70,2,"spicy, candied, complex",3.75,"2- B,S"
1395,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",65,15,"sweet, candy-like, nutty",3.25,"4- B,S,C,V"
1231,Levy,Finland,2014,Madagascar,Sambirano,71,6,"sandy, citrus",3.5,"3- B,S,C"
1371,Letterpress,U.S.A.,2014,Peru,Maranura,70,2,"intense, sticky, cocoa",3.5,"2- B,S"
1438,Laia aka Chat-Noir,France,2014,Blend,Trinidad-Tobago,68,13,"nutty, woody, leathery",2.75,"4- B,S,C,L"
1434,Laia aka Chat-Noir,France,2014,Cuba,Cuba,70,13,"fatty, roasty, coffee, off note",2.75,"4- B,S,C,L"
1363,Kyya,U.S.A.,2014,Madagascar,Madagascar,72.5,19,mild vanilla and mild fruit,3,"5-B,S,C,V,Sa"
1359,Kyya,U.S.A.,2014,Dominican Republic,Hispaniola,72.5,19,"vanilla, candy-like, sour milk",3,"5-B,S,C,V,Sa"
1363,Kyya,U.S.A.,2014,Ecuador,Ecuador,72.5,19,"intense, bourbon, vanilla",2.5,"5-B,S,C,V,Sa"
1359,Kyya,U.S.A.,2014,Uganda,Uganda,72.5,19,"vanilla, earth, cardboard",2.5,"5-B,S,C,V,Sa"
1426,Kto,U.S.A.,2014,Dominican Republic,ROIG,72,6,"earthy, fatty, tea",3.25,"3- B,S,C"
1426,Kto,U.S.A.,2014,Dominican Republic,Elvesia,72,6,"spicy, molasses, earthy",3.25,"3- B,S,C"
1426,Kto,U.S.A.,2014,Belize,Belize,90,2,"intense, spicy, pungent",3.25,"2- B,S"
1422,Kto,U.S.A.,2014,Madagascar,Sambirano Valley,72,6,"strawberry, intense, sour",3.25,"3- B,S,C"
1422,Kto,U.S.A.,2014,Belize,Belize,72,6,"nutty, sour milk",3,"3- B,S,C"
1422,Kto,U.S.A.,2014,Venezuela,Ocumare,72,6,"nutty, pungent, sour",2.75,"3- B,S,C"
1422,Kto,U.S.A.,2014,Peru,San Martin,72,2,"intense, pungent, tangy",2.5,"2- B,S"
1251,Kiskadee,U.S.A.,2014,Dominican Republic,"La Red, Guanconjeco",60,2,"gritty, overly sweet, citrus",3,"2- B,S"
1275,Isidro,U.S.A.,2014,Madagascar,"Madagascar, batch 27",72,2,"intense, tart, earthy",3.5,"2- B,S"
1279,Isidro,U.S.A.,2014,Dominican Republic,"Dominican Republic, batch 30",72,2,"roasty, nutty, spicy",3.25,"2- B,S"
1279,Isidro,U.S.A.,2014,Belize,"Belize, batch 26",72,2,"mild metallic, spice, tea",3.25,"2- B,S"
1279,Isidro,U.S.A.,2014,Peru,"Peru, batch 25",72,2,"off notes, pungent",2.25,"2- B,S"
1255,Indi,U.S.A.,2014,Honduras,Honduras,77,6,"buttery, intense, spice, roasty",3,"3- B,S,C"
1311,Hummingbird,Canada,2014,Dominican Republic,"Hispaniola, batch 73",70,6,"raisins, rich choco",3.75,"3- B,S,C"
1387,Hummingbird,Canada,2014,Dominican Republic,Zorzal Reserva w/ Charles Kerchner,70,6,"spicy, mild fruit, fatty",3.5,"3- B,S,C"
1311,Hummingbird,Canada,2014,Nicaragua,"Momotombo, batch 74",70,6,"earthy, metallic edge",3,"3- B,S,C"
1311,Hummingbird,Canada,2014,Bolivia,"Bolivia, Bo-nib-ia, w/ nibs, batch 78",70,6,"woody, floral, metallic",3,"3- B,S,C"
1307,Hummingbird,Canada,2014,Bolivia,"Bolivia, batch 85",70,6,"intense, cherry, metallic",3,"3- B,S,C"
1379,Ara,France,2014,Venezuela,Trincheras,75,6,"nutty, mild spice, mild earthy",3,"3- B,S,C"
1375,Ara,France,2014,Madagascar,Madagascar,75,6,"sandy, fruity, short",3,"3- B,S,C"
1379,Ara,France,2014,Ecuador,Equateur,75,6,"bitter, floral, leather",2.75,"3- B,S,C"
1327,Honest,South Africa,2014,Ecuador,"Ecuador, w/ nibs, batch 140224-1",72,3,"true to sugar, green, fatty",2.5,"2- B,S*"
1379,Ara,France,2014,Mexico,Chiapas,72,6,"earthy, sour milk, leather",2.5,"3- B,S,C"
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,U.S.A.,"O'ahu Island, Maunawili, Agri Research C., 2014",67,6,"spicy, intense, fades fast",3.75,"3- B,S,C"
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Ecuador,"Los Rios, Hacienda Limon, Orecao, 2014",67,6,"nutty, butterscotch",3.75,"3- B,S,C"
1239,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,"Alto Beni, Upper Rio Beni, 2014",67,6,full flavor spectrum,3.5,"3- B,S,C"
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",67,6,"woody, earthy, medicinal",3,"3- B,S,C"
1259,Anahata,U.S.A.,2014,Dominican Republic,Elvesia,75,2,"chalky, mild fruit, burnt",3,"2- B,S"
1327,Hacienda El Castillo,Ecuador,2014,Ecuador,Don Homero- Cerecita Valley,70,13,"chewy, fatty, sweet, nutty",3,"4- B,S,C,L"
1327,Hacienda El Castillo,Ecuador,2014,Ecuador,Don Homero- Cerecita Valley,55,13,"overyly sweet, banana, yogurt",2.75,"4- B,S,C,L"
1197,Habitual,Canada,2014,Blend,Trinidad & Tobago,70,6,"sandy, intense, cherry",3.5,"3- B,S,C"
1201,Habitual,Canada,2014,U.S.A.,"Hawai'i Island, Sharkey",66,6,"muted, mild fruit, sweet",3.25,"3- B,S,C"
1197,Habitual,Canada,2014,Dominican Republic,Dominican Republic,75,6,"chalky, berry, cocoa",3.25,"3- B,S,C"
1201,Habitual,Canada,2014,Blend,Amazonas,80,6,"sandy, roasted vegetal",3,"3- B,S,C"
1201,Habitual,Canada,2014,Blend,Africa meets Latina,70,6,"fatty, nutty, earthy",3,"3- B,S,C"
1201,Habitual,Canada,2014,Blend,Downtown London,65,6,"molasses, sweet, long,cocoa",2.75,"3- B,S,C"
1197,Habitual,Canada,2014,Blend,Campesino w/ nibs,74,6,"XL nibs, sour, cardboard",2.75,"3- B,S,C"
1197,Habitual,Canada,2014,Papua New Guinea,Papua New Guinea,80,6,"smokey, cherries, sour",2.75,"3- B,S,C"
1367,Garden Island,U.S.A.,2014,U.S.A.,"Kaua'i Island, Alea Estate +world",85,8,"gritty, ambiguous",2.5,"3- B,S,V"
1347,Fruition,U.S.A.,2014,Trinidad,Gran Couva,70,6,"delicate, hebs, choco",3.75,"3- B,S,C"
1359,Fruition,U.S.A.,2014,Peru,Maranon,76,6,"acidic, undefined, brownie, off",3,"3- B,S,C"
1259,Friis Holm (Bonnat),Denmark,2014,Nicaragua,La Dalia,70,6,"mild fatty, nutty, roasty",3.5,"3- B,S,C"
1149,Fresco,U.S.A.,2013,Peru,"Bellavista Coop, #225, LR, MC, CG Exclusive",70,6,chocolate covered banana,4,"3- B,S,C"
1117,Fresco,U.S.A.,2013,Peru,"San Martin, Bellavista Coop, #226, DR, MC",70,6,cocoa and fresh grapes,3.75,"3- B,S,C"
1081,Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #224, MR, MC, batch 13-061",72,6,"blackberries, caramel, roasty",3.75,"3- B,S,C"
1030,Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #223, MR, SC, batch 13-051",72,6,mildly burnt caramel,3.25,"3- B,S,C"
1042,French Broad,U.S.A.,2013,Peru,"Palo Blanco, Chulucanas",66,2,"spice, citrus, sweet",3.5,"2- B,S"
1011,A. Morin,France,2013,Panama,Panama,70,13,"brief fruit note, earthy, nutty",2.75,"4- B,S,C,L"
1145,Amazona,Peru,2013,Peru,"Bellavista Gran Pajeten, San Martin",73,6,"oily, vegetal, nutty, cocoa",3.5,"3- B,S,C"
1145,Amazona,Peru,2013,Peru,"LamasdelChanka, San Martin, Oro Verde coop",72,6,"oily, vanilla, melon, cocoa",3.25,"3- B,S,C"
1137,Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,70,2,"sandy, tannic, earthy",3.25,"2- B,S"
1137,Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,60,2,"low refinement, too sweet",2.75,"2- B,S"
1193,Dick Taylor,U.S.A.,2013,Ecuador,Camino Verde,76,2,"butter, floral, rum",3.5,"2- B,S"
1034,Dick Taylor,U.S.A.,2013,Ecuador,"Ecuador, Choc. Garage Exclusive",70,2,"oily, black pepper, roasty",3.25,"2- B,S"
1093,Davis,U.S.A.,2013,Venezuela,Venezuela,70,13,"fatty, powdery, nut, sl. Burnt",2.75,"4- B,S,C,L"
1093,Davis,U.S.A.,2013,Dominican Republic,Rainforest,70,13,"chalky, vanilla, caramel",2.75,"4- B,S,C,L"
1093,Davis,U.S.A.,2013,Ghana,Ghana,70,13,"vanilla, fatty, basic cocoa",2.5,"4- B,S,C,L"
1153,Dandelion,U.S.A.,2013,Papua New Guinea,"Papua New Guinea, batch 1",70,2,"mild smoke, raspberry,cocoa",3.5,"2- B,S"
1085,Dandelion,U.S.A.,2013,Venezuela,"Mantuano, 2012, batch 1",70,2,"roasty, oreo shell, coffee",3.5,"2- B,S"
1026,Dandelion,U.S.A.,2013,Venezuela,"Patanemo, batch 3",70,2,"licorice, sour, rich cocoa",3.25,"2- B,S"
1026,Dandelion,U.S.A.,2013,Venezuela,"Cumboto, farmer Jose Lugo, batch 1",70,2,"acidic, sour, cocoa",2.75,"2- B,S"
1133,Altus aka Cao Artisan,U.S.A.,2013,Peru,"Peru, batch 148",60,13,"gritty, too sweet, fruit",3.25,"4- B,S,C,L"
1129,Altus aka Cao Artisan,U.S.A.,2013,Bolivia,"Bolivia, batch 101",80,13,"gritty, berry, mild bitter",3.25,"4- B,S,C,L"
1169,Coppeneur,Germany,2013,Ecuador,"Ecuador, Puristique",65,13,"oily, fragrant, spciy",3.25,"4- B,S,C,L"
1133,Altus aka Cao Artisan,U.S.A.,2013,Bolivia,"Bolivia, batch 154",60,13,"grit, sweet, caramel, fruit",3,"4- B,S,C,L"
1125,Altus aka Cao Artisan,U.S.A.,2013,Dominican Republic,"Conacado, batch 130",60,13,"sandy, sweet, dairy, spice",3,"4- B,S,C,L"
1125,Altus aka Cao Artisan,U.S.A.,2013,Venezuela,Sur del Lago,60,13,"sweet, moldy, off",2.5,"4- B,S,C,L"
1149,Chokolat Elot (Girard),Martinique,2013,Martinique,Guadeloupe,42,16,"gritty, sweet, hot cocoa",2.75,"4- B,S,V,L"
1121,Chocolate Tree,Scotland,2013,Peru,Peru,70,2,"intense orange, floral notes",3.75,"2- B,S"
1173,Alain Ducasse,France,2013,Peru,"Piura, Perou",75,18,"cardboard, dirt, roasty",2.5,"5- B,S,C,V,L"
1061,Alain Ducasse,France,2013,Venezuela,Chuao,75,18,"sandy, dirt, ashey",2.5,"5- B,S,C,V,L"
1101,Castronovo,U.S.A.,2013,Dominican Republic,"Conacado, batch 161",73,2,"sandy, mild intensity, fruit",3.5,"2- B,S"
1109,Castronovo,U.S.A.,2013,Nicaragua,"Nicaragua, batch 164",72,6,"sandy, molasses, spice",3.25,"3- B,S,C"
1105,Castronovo,U.S.A.,2013,Venezuela,"Guaniamo, Amazonas, batch 159",70,6,"sandy, nutty, cocoa",3.25,"3- B,S,C"
1153,Castronovo,U.S.A.,2013,Venezuela,"Guaniamo, batch 173",72,6,mild metallic and spice,3,"3- B,S,C"
1101,Castronovo,U.S.A.,2013,Bolivia,"Bolivia, batch 166",70,6,"sandy, tobacco, molasses",3,"3- B,S,C"
1153,Castronovo,U.S.A.,2013,Peru,"Tumbes, batch 176",70,6,"molasses, cocoa",2.75,"3- B,S,C"
1105,Castronovo,U.S.A.,2013,Peru,"San Martin, batch 155",70,6,"sandy, fruity, acidic, metallic",2.5,"3- B,S,C"
1185,C-Amaro,Italy,2013,Ecuador,Ecuador,100,0,"fatty, controlled bitter, fruit",3.5,1- B
1181,Bronx Grrl Chocolate,U.S.A.,2013,Dominican Republic,Dominican Republic,68,6,"gritty, sweet, brownie",2.75,"3- B,S,C"
1149,Breeze Mill,U.S.A.,2013,Jamaica,Jamaica,70,15,"chalky, sandy, tart, bland",3,"4- B,S,C,V"
1129,Brasstown aka It's Chocolate,U.S.A.,2013,Venezuela,"Chuao, Mantuano blend, batch 23613",85,18,"intense, cooked banana",3.5,"5- B,S,C,V,L"
1129,Brasstown aka It's Chocolate,U.S.A.,2013,Ghana,"Ghana, batch 021813",75,18,"fatty, brownie, nutty",3.5,"5- B,S,C,V,L"
1125,Brasstown aka It's Chocolate,U.S.A.,2013,Ecuador,"Camino Verde, Guayas",70,18,"intense, alocohol, floral",3.25,"5- B,S,C,V,L"
1125,Brasstown aka It's Chocolate,U.S.A.,2013,Dominican Republic,Cooproagro,72,18,"oily, vanilla, caramel, dairy",3,"5- B,S,C,V,L"
1038,Bonnat,France,2013,Brazil,Maragnam,75,6,"oily, roasted nuts, rich cocoa",3.5,"3- B,S,C"
1042,Bonnat,France,2013,Gabon,Gabon,75,6,"fatty, roasty, black pepper",3.25,"3- B,S,C"
1046,Blanxart,Spain,2013,Congo,"Congo, Grand Cru",82,15,"complex, fruity, mild bitter",3.5,"4- B,S,C,V"
1057,Xocolat,Dominican Republic,2013,Dominican Republic,Hispaniola,66,17,"salt noticeable, vanilla",3,"5- B,S,C,L,Sa"
1042,Woodblock,U.S.A.,2013,Trinidad,"Gran Couva, batch 1",70,2,"creamy, woody, mild metallic",3.5,"2- B,S"
1042,Woodblock,U.S.A.,2013,Ecuador,"Camino Verde P., Balao, Guayas, batch 1",70,2,"intense, bourbon",3.25,"2- B,S"
1169,Wilkie's Organic,Ireland,2013,Peru,Tumbes,75,6,"sandy, sweet, coffee",3.25,"3- B,S,C"
1173,Wilkie's Organic,Ireland,2013,Peru,Amazonas w/ nibs,75,6,"mild, metallic",2.75,"3- B,S,C"
1169,Wilkie's Organic,Ireland,2013,Peru,Amazonas,89,6,"slow develop, bitter, metallic",2.75,"3- B,S,C"
1169,Wilkie's Organic,Ireland,2013,Peru,Amazonas,75,6,"light color, grit, metallic",2.5,"3- B,S,C"
1117,Videri,U.S.A.,2013,Blend,"Dark, Central and S. America",90,6,"mellow fruit, tart, mild bitter",3.75,"3- B,S,C"
1153,Valrhona,France,2013,Dominican Republic,"Loma Sotavento, 2013",64,18,"complex, herbs, fruit, dairy",3.5,"5- B,S,C,V,L"
1145,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70,18,"yogurt, lemon, licorice",3.5,"5- B,S,C,V,L"
1141,Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73,6,cinamon and nutmeg,4,"3- B,S,C"
1141,Benoit Nihant,Belgium,2013,Venezuela,Chuao,74,6,"mocha, intense, sweet",3.5,"3- B,S,C"
1141,Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74,6,"nutty, roasty, dairy",3.5,"3- B,S,C"
1022,twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",68,2,"roasty, sligt burnt, red fruit",3.25,"2- B,S"
1141,Benoit Nihant,Belgium,2013,Cuba,Baracoa,74,6,"tobacco, dairy, sour",3.5,"3- B,S,C"
1026,twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",75,2,"roasty, bitter, caramel, dairy",2.5,"2- B,S"
1105,Tabal,U.S.A.,2013,Peru,"Peru, batch 96",70,15,"vanilla, fatty, vegetal, mint",3,"4- B,S,C,V"
1101,Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,70,15,"oily, cardboard, sour",2.75,"4- B,S,C,V"
1101,Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",70,15,"licorice, dried fruit, burnt fuel",2.75,"4- B,S,C,V"
1105,Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70,15,"vanilla, fuel, earthy",2.5,"4- B,S,C,V"
1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70,6,"dark color, sandy, fruity",3.5,"3- B,S,C"
1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70,6,"light color, sandy, fruity",3.5,"3- B,S,C"
1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70,6,"sour milk, hot cocoa",3.25,"3- B,S,C"
1157,Sublime Origins,U.S.A.,2013,Belize,Moho Valley,78,2,"intense, rich, dark berry",3.25,"2- B,S"
1157,Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,67,2,"molasses, sour, astringent",2.75,"2- B,S"
1113,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,70,7,"unrefined, sweet, mild coffee",3,"3- B,S,L"
